r2,max_error,mean_absolute_error,mean_squared_error,file,encode,model
-0.09971018220788941,0.8974054581410164,0.2908392325573599,0.19877033071763095,o_c_x_s.npy,True,svm
-0.09971018220788941,0.8974054581410164,0.2908392325573599,0.19877033071763095,o_c_-_s.npy,True,svm
0.038956309926232,0.9041894122988439,0.2781508026154711,0.17370665035266852,o_c_x_-.npy,True,svm
0.012477635575107282,0.9004891559900562,0.27592692890421494,0.17849261573053804,i_c_x_-.npy,True,svm
-0.09971018220788941,0.8974054581410164,0.2908392325573599,0.19877033071763095,i_c_-_s.npy,True,svm
-0.09972884436138862,0.8974715421754172,0.2908570564281222,0.1987737038631041,o_c_v_p.npy,True,svm
-0.004482808311519371,0.9010374522386966,0.28574675900694685,0.18155818072666655,i_c_-_-.npy,True,svm
-0.09971018220788941,0.8974054581410162,0.29083923255735994,0.19877033071763092,o_c_-_t.npy,True,svm
-0.09971018220788941,0.8974054581410164,0.2908392325573599,0.19877033071763095,i_n_x_s.npy,True,svm
-0.09971018220788941,0.8974054581410164,0.2908392325573599,0.19877033071763095,o_n_-_s.npy,True,svm
-0.020591903925099908,0.9011329836423305,0.2865831534323176,0.18446986629117107,o_c_-_-.npy,True,svm
-0.0013063875042778061,0.9014906446572281,0.2855334223506669,0.18098404926496983,o_n_v_-.npy,True,svm
-0.09971018220788941,0.8974054581410164,0.2908392325573599,0.19877033071763095,o_n_-_p.npy,True,svm
-0.09971018220788941,0.8974054581410162,0.29083923255735994,0.19877033071763092,i_c_-_t.npy,True,svm
