r2,max_error,mean_absolute_error,mean_squared_error,file,encode,model
-0.20773411828283117,34.718,8.644333333333334,135.19539733333332,i_n_v_-.npy,False,rf
-0.20423790575973988,31.784,8.898388888888888,134.80402655555557,o_c_-_t.npy,False,rf
-0.051370370950398314,30.878,8.083222222222222,117.6918271111111,o_n_v_t.npy,False,rf
-0.16877160682676684,34.208,8.543000000000001,130.8338808888889,i_c_-_-.npy,False,rf
-0.19964649480272412,34.37,8.80888888888889,134.29005777777778,i_c_x_s.npy,False,rf
-0.2341841666436899,35.37,8.755611111111111,138.15625166666663,o_n_-_-.npy,False,rf
-0.2215844257079047,35.354,8.579444444444443,136.74581955555553,o_c_v_-.npy,False,rf
-0.07899139750199913,34.802,8.211388888888889,120.78376233333334,i_n_-_s.npy,False,rf
-0.19054780523311932,36.734,8.965499999999999,133.2715381111111,i_n_v_s.npy,False,rf
-0.057262394441534026,34.762,8.47177777777778,118.35138822222221,o_n_v_p.npy,False,rf
-0.17282597766687813,35.564,8.574333333333335,131.28773266666667,o_c_x_-.npy,False,rf
-0.05583691394855128,33.884,7.924666666666663,118.19181800000001,i_c_-_p.npy,False,rf
-0.09853523659323393,32.93,8.615111111111112,122.97152622222221,i_c_-_t.npy,False,rf
-0.016196782817282207,32.37,8.221944444444443,113.7544478888889,i_n_x_p.npy,False,rf
-0.018650091152223602,33.312,8.086944444444445,114.02907455555555,i_n_v_p.npy,False,rf
-0.056416504121977296,34.108,8.319833333333333,118.25669811111109,i_c_v_s.npy,False,rf
-0.0044913940831015076,33.606,7.874055555555556,112.44413077777779,i_c_v_p.npy,False,rf
-1.0803904621577658,49.962,10.738666666666667,232.88173355555557,o_n_-_s.npy,False,rf
0.021247676859025733,24.740000000000002,7.780111111111113,109.5628642222222,o_c_x_s.npy,False,rf
-0.5254037174446495,43.769999999999996,9.785388888888887,170.75576366666664,o_c_v_t.npy,False,rf
0.017946780887258984,33.53,8.007944444444444,109.932371,i_n_x_s.npy,False,rf
-0.27460543097410994,29.704,9.53088888888889,142.68106288888887,o_c_x_t.npy,False,rf
-0.21409401373073456,35.638,8.85011111111111,135.9073326666667,i_n_x_-.npy,False,rf
0.07866701083569982,32.932,7.994,103.135266,o_c_v_p.npy,False,rf
-0.24782032821417754,30.362,9.132055555555558,139.6827021111111,i_c_x_t.npy,False,rf
0.026780778295514174,29.16,7.832666666666666,108.94348133333331,i_n_x_t.npy,False,rf
-0.2701207693622656,35.684,9.15911111111111,142.1790437777778,o_n_x_-.npy,False,rf
-0.06042935520692616,33.616,8.171277777777778,118.70590211111113,i_c_x_p.npy,False,rf
-0.3036073640850312,39.394,8.761888888888889,145.92757866666665,i_n_-_t.npy,False,rf
-0.9541344838843093,50.226,10.08238888888889,218.74846788888894,o_c_-_s.npy,False,rf
-0.207904185502771,35.578,8.624,135.2144348888889,i_c_v_-.npy,False,rf
-0.10315522898342944,30.612,8.582222222222223,123.48869444444443,o_n_x_s.npy,False,rf
-0.2068216097493727,35.486,8.626833333333334,135.09324988888886,i_n_-_-.npy,False,rf
-0.1085309106950838,30.57,7.103333333333333,124.09045555555554,i_c_v_t.npy,True,rf
-0.08917958410764015,30.662,7.151111111111111,121.92424177777778,o_c_x_p.npy,True,rf
-0.1090296797816317,30.562,7.104222222222223,124.14628844444444,o_n_x_t.npy,True,rf
-0.1642306548291932,34.16,8.503611111111109,130.32556055555557,o_n_v_-.npy,True,rf
-0.1086554957677357,30.568,7.103555555555555,124.1044017777778,i_c_-_s.npy,True,rf
-0.1090296797816317,30.562,7.104222222222223,124.14628844444444,o_n_-_t.npy,True,rf
-0.14224616482395436,30.594,7.410444444444445,127.86458688888888,o_n_x_p.npy,True,rf
-0.10403585772974155,30.658,7.093499999999999,123.58727322222222,o_c_-_p.npy,True,rf
-0.10605421710000273,30.61,7.09888888888889,123.81321111111112,o_n_v_s.npy,True,rf
-0.10876802691003329,30.566,7.104,124.11699866666666,o_n_-_p.npy,True,rf
-0.10654726890733146,30.602,7.099777777777778,123.868404,o_c_v_s.npy,True,rf
-0.10704146417050375,30.594,7.100666666666666,123.92372488888888,i_n_v_t.npy,True,rf
-0.10725019349858012,30.59,7.100722222222222,123.94709033333334,i_n_-_p.npy,True,rf
-0.18263092194436026,34.932,8.61761111111111,132.38531144444445,i_c_x_-.npy,True,rf
-0.1949412166864266,33.602,8.629055555555556,133.76334255555557,o_c_-_-.npy,True,rf
-0.2161952190575973,35.052,8.78288888888889,136.14254444444444,i_n_v_-.npy,True,rf
-0.10741286101078051,30.588,7.101333333333333,123.96529955555555,o_c_-_t.npy,True,rf
-0.10741286101078051,30.588,7.101333333333333,123.96529955555555,o_n_v_t.npy,True,rf
-0.17054003573299537,35.112,8.554611111111113,131.03184122222223,i_c_-_-.npy,True,rf
-0.1086554957677357,30.568,7.103555555555555,124.1044017777778,i_c_x_s.npy,True,rf
-0.1816871361217569,34.164,8.504277777777778,132.2796627777778,o_n_-_-.npy,True,rf
-0.20866159298574538,34.466,8.656388888888891,135.2992201111111,o_c_v_-.npy,True,rf
-0.10753680288952028,30.586,7.101555555555557,123.97917377777782,i_n_-_s.npy,True,rf
-0.10803328506438015,30.578,7.102444444444445,124.03475066666667,i_n_v_s.npy,True,rf
-0.1077907771375004,30.582,7.102555555555555,124.007604,o_n_v_p.npy,True,rf
-0.19564663960958395,34.802,8.626277777777778,133.84230855555555,o_c_x_-.npy,True,rf
-0.11569793509608761,30.454,7.119111111111112,124.892742,i_c_-_p.npy,True,rf
-0.1086554957677357,30.568,7.103555555555555,124.1044017777778,i_c_-_t.npy,True,rf
-0.21205537687832599,30.568,7.664,135.67912488888888,i_n_x_p.npy,True,rf
-0.10451430566048137,30.622,7.094111111111111,123.64083133333332,i_n_v_p.npy,True,rf
-0.10654726890733146,30.602,7.099777777777778,123.868404,i_c_v_s.npy,True,rf
-0.11669607576718422,30.566,7.193833333333334,125.00447522222223,i_c_v_p.npy,True,rf
-0.11028160511731788,30.542,7.106444444444445,124.28643066666667,o_n_-_s.npy,True,rf
-0.10691780815572538,30.596,7.100444444444445,123.90988266666666,o_c_x_s.npy,True,rf
-0.10753680288952028,30.586,7.101555555555557,123.97917377777782,o_c_v_t.npy,True,rf
-0.11040719071383265,30.54,7.106666666666666,124.30048888888888,i_n_x_s.npy,True,rf
-0.10990527712371434,30.548000000000002,7.105777777777778,124.24430399999999,o_c_x_t.npy,True,rf
-0.20490849794590393,35.67,8.693444444444443,134.87909355555553,i_n_x_-.npy,True,rf
-0.11770441126030495,30.676,7.644055555555557,125.11734966666667,o_c_v_p.npy,True,rf
-0.10940450698943982,30.556,7.1048888888888895,124.1882471111111,i_c_x_t.npy,True,rf
-0.1086554957677357,30.568,7.103555555555555,124.1044017777778,i_n_x_t.npy,True,rf
-0.19926271945738772,35.214,8.72038888888889,134.24709744444442,o_n_x_-.npy,True,rf
-0.12156482935840529,30.436,7.216944444444445,125.5494901111111,i_c_x_p.npy,True,rf
-0.10778490104496963,30.582,7.101999999999999,124.00694622222221,i_n_-_t.npy,True,rf
-0.1090296797816317,30.562,7.104222222222223,124.14628844444444,o_c_-_s.npy,True,rf
-0.21001327194022457,34.644,8.744333333333334,135.4505288888889,i_c_v_-.npy,True,rf
-0.1085309106950838,30.57,7.103333333333333,124.09045555555554,o_n_x_s.npy,True,rf
-0.18492624577462835,35.542,8.599888888888888,132.64225311111107,i_n_-_-.npy,True,rf
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,i_c_v_t.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,o_c_x_p.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,o_n_x_t.npy,False,svm
-0.08118517992701979,30.749540485489504,7.01235138365215,121.02933731720087,o_n_v_-.npy,False,svm
-0.07803614800094683,31.100000321906162,7.077769006103631,120.67683040693315,i_c_-_s.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,o_n_-_t.npy,False,svm
-0.07849453836880782,31.091304347826085,7.07584541062779,120.72814324721695,o_n_x_p.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,o_c_-_p.npy,False,svm
-0.07800730304654402,31.092083577209685,7.076526884552743,120.67360146356515,o_n_v_s.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,o_n_-_p.npy,False,svm
-0.07803351988881957,31.09478428975217,7.076870284586337,120.67653621249256,o_c_v_s.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,i_n_v_t.npy,False,svm
-0.0784925620151784,31.091304347826085,7.073844944780087,120.72792201150772,i_n_-_p.npy,False,svm
-0.07849243855588028,31.091304347826085,7.073355440823741,120.72790819130624,i_c_x_-.npy,False,svm
-0.07850324051490709,31.09130434782609,7.075713184919504,120.72911737726902,o_c_-_-.npy,False,svm
-0.091714455611138,30.912865325184068,7.071602501716816,122.20799873629741,i_n_v_-.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,o_c_-_t.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,o_n_v_t.npy,False,svm
-0.07897365548707969,31.09119860558249,7.088179551126099,120.78177626808916,i_c_-_-.npy,False,svm
-0.07807466984972877,31.100193439333456,7.077538448739837,120.68114259499943,i_c_x_s.npy,False,svm
-0.08426548690742375,30.817823829649996,7.006047352277518,121.37415106372022,o_n_-_-.npy,False,svm
-0.07849455641444947,31.091304347826085,7.075843674332816,120.72814526727058,o_c_v_-.npy,False,svm
-0.07803551612369075,31.100002332608796,7.0777736032439895,120.676759673735,i_n_-_s.npy,False,svm
-0.07808437765706344,31.10000038671001,7.0773918337028805,120.68222930013592,i_n_v_s.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,o_n_v_p.npy,False,svm
-0.0784945383756761,31.091304347826085,7.075845409494695,120.72814324798577,o_c_x_-.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,i_c_-_p.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,i_c_-_t.npy,False,svm
-0.07849535277448894,31.091304347826085,7.076305012984864,120.72823441289486,i_n_x_p.npy,False,svm
-0.07849290209618665,31.091304347826085,7.074468765310083,120.72796008063763,i_n_v_p.npy,False,svm
-0.07806637720859144,31.099999978602078,7.077563745842109,120.68021430548889,i_c_v_s.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,i_c_v_p.npy,False,svm
-0.07801877077091812,31.098649664781632,7.077609045741308,120.67488517620502,o_n_-_s.npy,False,svm
-0.07809771255883113,31.087296828568338,7.075402995824351,120.68372202714892,o_c_x_s.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,o_c_v_t.npy,False,svm
-0.0780468687883058,31.100001320791264,7.077676000884768,120.6780305064292,i_n_x_s.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,o_c_x_t.npy,False,svm
-0.08555812516964245,30.950449709643507,7.061210585520943,121.51885074622766,i_n_x_-.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,o_c_v_p.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,i_c_x_t.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,i_n_x_t.npy,False,svm
-0.07952945826886704,30.81318783895993,7.034306011486525,120.84399358627635,o_n_x_-.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,i_c_x_p.npy,False,svm
-0.07849453836880826,31.091304347826085,7.075845410628019,120.728143247217,i_n_-_t.npy,False,svm
-0.07801132289921142,31.09794993077696,7.077513669368828,120.67405145133178,o_c_-_s.npy,False,svm
-0.07851038991206472,31.091304347834395,7.077973810762556,120.7299176904959,i_c_v_-.npy,False,svm
-0.07811455342707463,31.09518611582378,7.076401406398483,120.6856072168104,o_n_x_s.npy,False,svm
-0.08941467144290449,30.94241527324211,7.057943836580457,121.95055777334167,i_n_-_-.npy,False,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,i_c_v_t.npy,True,svm
-0.07798548336879985,31.100968767962343,7.077999317877824,120.67115893920679,o_c_x_p.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,o_n_x_t.npy,True,svm
-0.08362691896709507,30.965722489485756,7.032593505735781,121.3026689012888,o_n_v_-.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,i_c_-_s.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,o_n_-_t.npy,True,svm
-0.07799184566570094,31.101307450824173,7.078044974100592,120.67187114336204,o_n_x_p.npy,True,svm
-0.07798650931982465,31.100966264921077,7.077988398775942,120.67127378555776,o_c_-_p.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,o_n_v_s.npy,True,svm
-0.07798521966266647,31.100926229688856,7.077971787288906,120.6711294195841,o_n_-_p.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,o_c_v_s.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,i_n_v_t.npy,True,svm
-0.07798217088494397,31.100972881036643,7.077978052169825,120.67078813526554,i_n_-_p.npy,True,svm
-0.09111262986973956,31.039839130513595,7.067073744773181,122.14062954551105,i_c_x_-.npy,True,svm
-0.08376066866107479,31.018860879102043,7.0441032257354275,121.31764102366827,o_c_-_-.npy,True,svm
-0.08967631068375526,31.000168917841492,7.061402672650988,121.97984602527507,i_n_v_-.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,o_c_-_t.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,o_n_v_t.npy,True,svm
-0.0853508801771623,31.06127789526064,7.05785849783047,121.49565146032562,i_c_-_-.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,i_c_x_s.npy,True,svm
-0.08224331433615362,31.010969480638735,7.041252057770032,121.14778631993197,o_n_-_-.npy,True,svm
-0.08522769621024673,30.991851446345454,7.0392940829285315,121.4818620797822,o_c_v_-.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,i_n_-_s.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,i_n_v_s.npy,True,svm
-0.07797851640556042,31.10103397667408,7.078004231644319,120.67037904788046,o_n_v_p.npy,True,svm
-0.08592222984744824,30.958591970065218,7.038260148480188,121.55960911832439,o_c_x_-.npy,True,svm
-0.0779787345391747,31.1008982352353,7.078000107013192,120.67040346605349,i_c_-_p.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,i_c_-_t.npy,True,svm
-0.07797882317560201,31.101047024829498,7.078005555128026,120.6704133881355,i_n_x_p.npy,True,svm
-0.07798471033169951,31.101181740269617,7.078024127099909,120.67107240438398,i_n_v_p.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,i_c_v_s.npy,True,svm
-0.07798349832797946,31.100898929304506,7.078023623745824,120.67093673104162,i_c_v_p.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,o_n_-_s.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,o_c_x_s.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,o_c_v_t.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,i_n_x_s.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,o_c_x_t.npy,True,svm
-0.0889034623787075,30.958788408893664,7.060348113243354,121.89333233646092,i_n_x_-.npy,True,svm
-0.0779803257588787,31.100857051482187,7.078001809885409,120.67058158934805,o_c_v_p.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,i_c_x_t.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,i_n_x_t.npy,True,svm
-0.08342696032884955,30.945699885143252,7.0335979377128925,121.28028525977483,o_n_x_-.npy,True,svm
-0.07798818620153147,31.100949997915205,7.077949513677703,120.67146149797327,i_c_x_p.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,i_n_-_t.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,o_c_-_s.npy,True,svm
-0.0893647721822668,31.04565029253904,7.060897156506678,121.94497198234146,i_c_v_-.npy,True,svm
-0.07798580010959166,31.10092590517468,7.077983534483263,120.67119439560116,o_n_x_s.npy,True,svm
